,$schema,@id,label,sampleidentifier,description,hasContextCategory,hasMaterialCategory,hasSpecimenCategory,informalClassification,keywords,registrant,samplingPurpose,relatedResource,producedBy.@id,producedBy.label,producedBy.description,producedBy.hasFeatureOfInterest,producedBy.responsibility,producedBy.resultTime,producedBy.samplingSite.description,producedBy.samplingSite.label,producedBy.samplingSite.location.elevation,producedBy.samplingSite.location.latitude,producedBy.samplingSite.location.longitude,producedBy.samplingSite.placeName,curation.label,curation.description,curation.accessConstraints,curation.curationLocation,curation.responsibility
161,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/DSR000RH1,RC0017127TW,igsn:DSR000RH1,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core'],corelab repository,,[],,Coring>TriggerWeightCorer,cruiseFieldPrgrm:RC1708. Coring>TriggerWeightCorer,Not Provided,"['corelab repository,,Sample Owner']",1974-07-01,Not Provided,Not Provided,-2281.0 m,5.883,76.2,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
162,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/NHB007MG3,NMNH 175798-00 (MIN),igsn:NHB007MG3,Not Provided,['Earth interior'],['Mineral'],['Other solid object'],Not Provided,['Individual Sample'],Adam Mansur,,[],,Not Provided,,Mine,"['Adam Mansur,,Sample Owner']",2016-11-18 08:15:08,"Matched to the GeoNames record for Kinshasa, Democratic Republic of the Congo (http://geonames.org/2314300) based on state/province name and country using the situate.py script. Another place name mentioned in the EMu record (Kinshasa mine) could not be matched and was ignored when determining the coordinates given here. Bounding box coordinates were rounded to 2 decimal places from the values given by GeoNames. The uncertainty radius represents the center-to-corner distance of the bounding box (98 km).",Not Provided,Not Provided,-4.48,15.835,"['Kinshasa mine', 'Kinshasa']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
163,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP016C1W,Section Half 67-496*-7R-2-A,igsn:ODP016C1W,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Section Half'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:DSDP Leg 67,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-2049.0 m,13.0637,-90.7952,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
164,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/IEASH01TW,2341-P,igsn:IEASH01TW,Not Provided,['Not Provided'],['Organic material'],['Other solid object'],Not Provided,['Individual Sample'],william pearcy,,[],,Not Provided,Sample part: whole,Not Provided,"['william pearcy,,Sample Owner']",1970-07-01,Not Provided,Not Provided,Not Provided,46.04,-124.19,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
165,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP0122NY,Section Half 16-161*-5R-0-W,igsn:ODP0122NY,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Section Half'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:DSDP Leg 16,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-4939.0 m,10.6708,-139.9535,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
166,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/NHB005IMY,NMNH 111123-741 (PET),igsn:NHB005IMY,Not Provided,['Earth interior'],['Rock'],['Other solid object'],Not Provided,['Individual Sample'],Adam Mansur,,[],,Not Provided,,Not Provided,"['Adam Mansur,,Sample Owner']",2015-07-31 08:59:49,"Matched to the GeoNames record for Tower Rock, Plumas Co., California, United States (http://geonames.org/5550364) based on feature name, district/county, state/province, and country using the situate.py script. Another place name mentioned in the EMu record (Grizzly Mts) could not be matched and was ignored when determining the coordinates given here. Point coordinates were rounded to 2 decimal places from the values given by GeoNames. An arbitrary error radius of 10 km was assigned to all featureCode=MT records matched using the script.",Not Provided,Not Provided,39.99,-120.78,"['California', 'Plumas Co.']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
167,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/NEON02LBW,TREE.20160711.R3180.E [ 749745 ],igsn:NEON02LBW,Not Provided,['Not Provided'],['Organic material'],['Other solid object'],Not Provided,['Individual Sample>Specimen'],Edward Gilbert,,[],,Manual,Manual. Ear punch sample collected from a small mammal for DNA barcoding,Not Provided,"['Edward Gilbert,,Sample Owner']",2016-07-11,Not Provided,Not Provided,466.0 m,45.4951,-89.5677,"['Wisconsin', 'Lincoln']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
168,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/NHB005MBR,NMNH 111307-15 (PET),igsn:NHB005MBR,Not Provided,['Earth interior'],['Rock'],['Other solid object'],Not Provided,['Individual Sample'],Adam Mansur,,[],,Not Provided,,Island,"['Adam Mansur,,Sample Owner']",2015-08-01 02:22:02,Not Provided,Not Provided,Not Provided,0.0,0.0,['Guam Island'],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
169,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/NHB002XEM,NMNH M9789-00 (MIN),igsn:NHB002XEM,Not Provided,['Earth interior'],['Mineral'],['Other solid object'],Not Provided,['Individual Sample'],Adam Mansur,,[],,Not Provided,,Not Provided,"['Adam Mansur,,Sample Owner']",2015-05-29 07:14:31,"Matched to the GeoNames record for Chuquicamata, Provincia de El Loa, Antofagasta, Chile (http://geonames.org/3894689) based on feature name, state/province, and country using the situate.py script. This was the most specific match possible based on information available in this record. Bounding box coordinates were rounded to 2 decimal places from the values given by GeoNames. An arbitrary error radius of 10 km was assigned to all featureCode=PPL records matched using the script.",Not Provided,Not Provided,-22.32,-68.93,['Antofagasta'],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
170,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/NHB006SVD,NMNH 117200-71 (PET),igsn:NHB006SVD,Not Provided,['Earth interior'],['Rock'],['Other solid object'],Not Provided,['Individual Sample'],Adam Mansur,,[],,Not Provided,,Volcano,"['Hearn, B. C.,,Collector', 'Adam Mansur,,Sample Owner']",2015-08-07 07:27:11,Not Provided,Not Provided,Not Provided,35.5494,-111.632,"['San Francisco Volcanic Field', 'Arizona', 'Coconino Co.']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
171,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/HRV000JS5,89568,igsn:HRV000JS5,Not Provided,['Earth interior'],['Mineral'],['Other solid object'],Not Provided,['Individual Sample'],Carl Francis,,[],,Manual,Manual.   ,Not Provided,"['Carl Francis,,Sample Owner']",2007-02-03 12:00:00,Not Provided,Not Provided,Not Provided,0.0,0.0,"['Campania', 'Campania']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
172,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/IECJCM141,AZ_G3179-BGZOB_Pit4-30cm,igsn:IECJCM141,Not Provided,['Terrestrial water body'],['Water'],['Other solid object'],Not Provided,['Individual Sample'],Matej Durcik,,[],,Prenart,cruiseFieldPrgrm:Catalina-Jemez Critical Zone Observatory (CZO). Prenart. Soil solution. navigation type:GPS,Mountain,"['Jon Chorover,,Collector', 'Matej Durcik,,Sample Owner']",2019-04-05 19:00:00,Not Provided,Not Provided,2535.0 m,32.4152,-110.7244,"['Santa Catalina Mountains', 'Arizona', 'Pima']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
173,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/NHB00460S,NMNH 71875 (PET),igsn:NHB00460S,Not Provided,['Earth interior'],['Rock'],['Other solid object'],Not Provided,['Individual Sample'],Adam Mansur,,[],,Not Provided,,Mining District,"['Adam Mansur,,Sample Owner']",2015-07-25 05:52:59,"Matched to the GeoNames record for Comstock Lode Mining District, Storey Co., Nevada, United States (http://geonames.org/5502108) based on feature name, state/province, and country using the situate.py script. The script determined that this locality is located within Washoe (featureCode=ADM2), another feature mentioned in this record. Matching Comstock Lode required using a wildcard search. Another place name mentioned in the EMu record (""Ridge Ne Of Ranch On Ani Flat Road"") could not be matched and was ignored when determining the coordinates given here. Point coordinates were rounded to 2 decimal places from the values given by GeoNames. The uncertainty radius represents the center-to-corner distance of the bounding box (100 km).",Not Provided,Not Provided,39.3,-119.64,"['Washoe', 'Nevada']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
174,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/NHB000MZ4,NMNH 117552-00 (MIN),igsn:NHB000MZ4,Not Provided,['Earth interior'],['Mineral'],['Other solid object'],Not Provided,['Individual Sample'],Adam Mansur,,[],,Not Provided,,Mine,"['Adam Mansur,,Sample Owner']",2015-05-02 11:35:20,"Mapped coordinates and uncertainty for the locality string ""N of Keene"" in New Hampshire, United States using the situate.py script based on coordinates given by GeoNames. Another place name mentioned in the EMu record (""Globe Mtn. Mine"") could not be matched and was ignored when determining the coordinates given here. Point coordinates were rounded to 2 decimal places from the calculated values.",Not Provided,Not Provided,43.4,-72.3,"['Globe Mtn. Mine', 'New Hampshire']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
175,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/HRV001IH0,104304,igsn:HRV001IH0,Not Provided,['Earth interior'],['Mineral'],['Other solid object'],Not Provided,['Individual Sample'],Carl Francis,,[],,Manual,Manual. Mineral Group: Humite;   ,Not Provided,"['Carl Francis,,Sample Owner']",2007-02-03 12:00:00,Not Provided,Not Provided,Not Provided,0.0,0.0,"['New York', 'Brewster', 'Brewster']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
176,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/NHB006ZX5,NMNH 117330-63 (PET),igsn:NHB006ZX5,Not Provided,['Earth interior'],['Rock'],['Other solid object'],Not Provided,['Individual Sample'],Adam Mansur,,[],,Not Provided,,Not Provided,"['Adam Mansur,,Sample Owner']",2015-08-07 05:01:40,"Multiple features of similar apparent specificity were matched to GeoNames records using the situate.py script, including Taylor Canyon, Nevada, United States (n=4) and Water Pipe Canyon, Elko Co., Nevada, United States (n=1). The coordinates and uncertainty given here describe a circle encompassing the combination of localities matching both place names with the smallest maximum distance between them (~7 km). Other place names mentioned in the EMu record (Exact Locations of Specimens and Age of Strata Uncertain and Indepenence Mountains) could not be matched and were ignored when determining the coordinates given here.",Not Provided,Not Provided,41.27,-116.09,['Nevada'],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
177,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/IEALD0089,NY-2012-05,igsn:IEALD0089,Not Provided,['Earth interior'],['Rock'],['Other solid object'],Not Provided,['Individual Sample'],Ashlee Dere,,[],,manual,manual. shale chip buried 2 yrs. navigation type:GPS,ridge,"['Ashlee Dere,,Collector', 'Ashlee Dere,,Sample Owner']",2015-05-18 09:24:18,Beggar's Pit,Not Provided,269.1384 m,43.029,-75.2768,['New York'],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
178,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/IESW10018,LP_Gulley1,igsn:IESW10018,Not Provided,['Not Provided'],['Not Provided'],['Not Provided'],Not Provided,['Site'],Melanie Arnold,,[],,Not Provided,cruiseFieldPrgrm:Christina Critical Zone Observatory (CZO),Not Provided,"['Melanie Arnold,,Sample Owner']",2016-01-19 09:44:42,Not Provided,Not Provided,Not Provided,39.9189,-75.7871,['Pennsylvania'],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
179,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP011FO3,Section 8-71*-28R-2,igsn:ODP011FO3,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Section'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:DSDP Leg 8,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-4419.0 m,4.4713,-140.3152,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
180,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP019F0L,SubSection 104-642B-12H-1-1C (0-150 cm.),igsn:ODP019F0L,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Sub-Piece'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:ODP Leg 104. Core,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-1281.6 m,67.225,2.9283,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
181,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP010STK,Core 175-1082A-32X,igsn:ODP010STK,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Coring,cruiseFieldPrgrm:ODP Leg 175. Coring,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-03-23 12:00:00,Not Provided,Not Provided,-1279.3 m,-21.094,11.8206,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
182,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/NEON0389C,WOOD_002.20200714.IB.01 [ 789363 ],igsn:NEON0389C,Not Provided,['Not Provided'],['Organic material'],['Other solid object'],Not Provided,['Individual Sample>Specimen'],Andrew Johnston,,[],,Manual,Manual. Subsample of adult non-Carabid or larval invertebrates collected as bycatch and sent to archive facility,Not Provided,"['Edward Gilbert,,Sample Owner']",2020-07-14,Not Provided,Not Provided,574.0 m,47.1361,-99.2329,"['North Dakota', 'Stutsman']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
183,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/NHB0085IW,NMNH 118365-5 (PET),igsn:NHB0085IW,Not Provided,['Earth interior'],['Rock'],['Other solid object'],Not Provided,['Individual Sample'],Adam Mansur,,[],,Not Provided,,Not Provided,"['Hamilton, W. B. and Neuerburg, G. J.,,Collector', 'Adam Mansur,,Sample Owner']",2019-10-30 07:18:29,Not Provided,Not Provided,Not Provided,0.0,0.0,"['Sierra Nevada', 'California', 'Fresno', 'Huntington Lake']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
184,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/GSA00097Z,1125242880000,igsn:GSA00097Z,Not Provided,['Not Provided'],['Not Provided'],['Not Provided'],Not Provided,['Hole'],Denise Hills,,[],,Not Provided,,Not Provided,"['Chevron U.S.A., Inc.,,Collector', 'Denise Hills,,Sample Owner']",2002-11-20,Not Provided,Not Provided,162.15 m,33.4828,-87.5115,"['Alabama', 'Tuscaloosa']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
185,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/NEON01XR4,SJER_003-M-29.5-5-20180514-GA5 [ 325042 ],igsn:NEON01XR4,Not Provided,['Not Provided'],['Organic material'],['Other solid object'],Not Provided,['Individual Sample>Specimen'],Edward Gilbert,,[],,Manual,Manual. Interchangeable soil subsample 5 for microbial sequencing analyses,Not Provided,"['Edward Gilbert,,Sample Owner']",2018-05-14,Not Provided,Not Provided,438.0 m,37.1166,-119.7304,"['California', 'Madera']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
186,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/NHB000J4N,NMNH 113140-00 (MIN),igsn:NHB000J4N,Not Provided,['Earth interior'],['Mineral'],['Other solid object'],Not Provided,['Individual Sample'],Adam Mansur,,[],,Not Provided,,Mine,"['Adam Mansur,,Sample Owner']",2015-05-02 04:58:39,"Matched to Mindat locality record for Anderson No. 1 Mica Mine, East Hampton (Chatham), Middlesex Co., Connecticut, USA. Swanson Mine is listed as an alternate name for this locality. Data manager assigned an arbitrary error radius of 1 km. URL: https://www.mindat.org/loc-6782.html.",Not Provided,Not Provided,41.5164,-72.5219,"['Swanson Mine', 'Connecticut', 'Middlesex Co.']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
187,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/IEDAI02LH,LGN6/19,igsn:IEDAI02LH,Not Provided,['Not Provided'],['Sediment'],['Other solid object'],Not Provided,['Individual Sample'],Sam Kodama,,[],,Coring,Coring,Not Provided,"['Prof. Dr. H. Brückner,,Collector', 'Isabel A. Hohle,,Sample Owner']",2020-12-03 11:28:01,Not Provided,Not Provided,Not Provided,0.0,0.0,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
188,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP01BQOM,SubSection 121-754B-13R-7-1C (0-18 cm.),igsn:ODP01BQOM,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Sub-Piece'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:IODP Leg 121. Core,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-1065.5 m,-30.941,93.5665,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
189,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/GRD01O4S0,W85-22,igsn:GRD01O4S0,Not Provided,['Earth interior'],['Rock'],['Other solid object'],Not Provided,['Individual Sample'],Jeffrey Gee,,[],,Not Provided,Sedimentary>Chemical>Carbonate>Limestone,Not Provided,"['E.L. Winterer,,Collector', 'Jeffrey Gee,,Sample Owner']",2015-02-13 12:00:10,Mizzole,Not Provided,Not Provided,45.48,11.06,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
190,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP01GSMW,Section Half 159-959A-23X-4-A,igsn:ODP01GSMW,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Section Half'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:ODP Leg 159,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-2090.7 m,3.6277,-2.7352,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
191,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP01BC0I,SubSection 117-723C-3H-4-1C (0-150 cm.),igsn:ODP01BC0I,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Sub-Piece'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:ODP Leg 117. Core,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-804.3 m,18.0518,57.609,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
192,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/NHB000CDC,NMNH 96287-00 (MIN),igsn:NHB000CDC,Not Provided,['Earth interior'],['Mineral'],['Other solid object'],Not Provided,['Individual Sample'],Adam Mansur,,[],,Not Provided,,Mine,"['Adam Mansur,,Sample Owner']",2015-05-01 05:12:39,"Matched to Mindat locality record for Keeley-Frontier Mine, South Lorrain Township, Cobalt-Gowganda region, Timiskaming District, Ontario, Canada. Keeley Mine is listed as an alternate name for this locality. The Mindat webpage lists silver as being found at this locality. Data manager assigned an arbitrary error radius of 1 km. URL: https://www.mindat.org/loc-553.html.",Not Provided,Not Provided,47.1992,-79.5056,"['Keeley Silver Mine', 'Ontario']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
193,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP01BO7C,Section Half 121-753A-1H-2-A,igsn:ODP01BO7C,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Section Half'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:IODP Leg 121,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-1176.1 m,-30.839,93.5899,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
194,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP01CBAS,Section Half 125-780D-1X-2-A,igsn:ODP01CBAS,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Section Half'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:ODP Leg 125,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-3088.9 m,19.5425,146.6533,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
195,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/NHB005CQM,NMNH 109418-278 (PET),igsn:NHB005CQM,Not Provided,['Earth interior'],['Rock'],['Other solid object'],Not Provided,['Individual Sample'],Adam Mansur,,[],,Not Provided,,Not Provided,"['Adam Mansur,,Sample Owner']",2015-07-30 04:55:03,"Matched to the GeoNames record for Monroe Co., Tennessee, United States (http://geonames.org/4642365) based on district/county name, state/province, and country using the situate.py script. Other place names mentioned in the EMu record (""1 Mi Se of Tellico Station"" and ""Prospect on Laurel Creek"") could not be matched and were ignored when determining the coordinates given here. Bounding box coordinates were rounded to 2 decimal places from the values given by GeoNames. The uncertainty radius represents the center-to-corner distance of the bounding box (37 km).",Not Provided,Not Provided,35.435,-84.235,"['Tennessee', 'Monroe Co.', 'Tellico Station']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
196,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/IEKGS00BZ,C-546,igsn:IEKGS00BZ,Not Provided,['Earth interior'],['Rock'],['Other solid object'],Not Provided,['Core'],Elizabeth Adams,,[],,Not Provided,,Not Provided,"['Elizabeth Adams,,Sample Owner']",2020-08-07 09:35:35,Not Provided,Not Provided,Not Provided,0.0,0.0,"['Kentucky', 'Union']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
197,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/NHB002HH7,NMNH C6803-00 (MIN),igsn:NHB002HH7,Not Provided,['Earth interior'],['Mineral'],['Other solid object'],Not Provided,['Individual Sample'],Adam Mansur,,[],,Not Provided,,Mining District,"['Adam Mansur,,Sample Owner']",2015-05-28 01:10:03,"Coordinates from GEOLocate for parse pattern ""FRANKLIN"". Mindat gives a nearly identical location and provides the following description for this site: ""Franklin includes all of the localities within the incorporated limits of the borough of Franklin, including the Franklin mine. This locality is within the Franklin Mining District"" (""Franklin, Franklin Mining District"", 2016).",Not Provided,Not Provided,41.122,-74.5804,"['Franklin Mining District', 'New Jersey', 'Sussex Co.']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
198,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/IEHWT0067,GB-136,igsn:IEHWT0067,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Individual Sample'],Harold Wilson Tumwitike Mapoma,,[],,Pumping,cruiseFieldPrgrm:Field work and Laboratory. Pumping,Unconcolidated Alluvial Aquifer,"['Zainab Abbass,,Collector', 'Harold Wilson Tumwitike Mapoma,,Sample Owner']",2015-07-06 03:36:41,Not Provided,Not Provided,Not Provided,31.602,74.297,"['Punjab alluvial plain', 'Punjab', 'Ravi Road', 'Lahore']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
199,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/NHB006F0O,NMNH 116146-3 (PET),igsn:NHB006F0O,Not Provided,['Earth interior'],['Mineral'],['Other solid object'],Not Provided,['Individual Sample'],Adam Mansur,,[],,Not Provided,,Volcano,"['Hueber, F. M.,,Collector', 'Adam Mansur,,Sample Owner']",2015-08-05 01:45:53,"Multiple features of similar apparent specificity were matched to GeoNames records using the situate.py script, including Torre Annunziata, Naples, Campania, Italy (n=1) and Vesuvius, Naples, Campania, Italy (n=1). The coordinates and error radius given here describe a circle encompassing the combination of sites matching both names with the smallest maximum distance between them (~7 km). Another place name mentioned in the EMu record (Oplantis A) could not be matched and was ignored when determining the coordinates given here.",Not Provided,Not Provided,40.79,14.44,"['Vesuvius', 'Campania', 'Torre Annunziata']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
200,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/IEBNL12045,BNL12045,igsn:IEBNL12045,Not Provided,['Not Provided'],['Organic material'],['Other solid object'],Not Provided,['Individual Sample>Specimen'],Emily Robles,,[],,Excised branch,"cruiseFieldPrgrm:Next Generation Ecosystem Experiements, Tropics. Excised branch. Terminalia amazonia",Not Provided,"['Kim Ely,,Sample Owner']",2017-02-21,"300 year old low-land tropical rainforest in Parque Natural San Lorenzo, Panama",Not Provided,Not Provided,9.281,-79.9782,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
201,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/NHB0033RE,NMNH M18848-00 (MIN),igsn:NHB0033RE,Not Provided,['Earth interior'],['Mineral'],['Other solid object'],Not Provided,['Individual Sample'],Adam Mansur,,[],,Not Provided,,Not Provided,"['Adam Mansur,,Sample Owner']",2015-05-29 07:15:36,Matched to the GeoNames record for Germany (http://geonames.org/2921044) using the situate.py script. This was the most specific match possible based on information available in this record. Bounding box coordinates were rounded to 2 decimal places from the values given by GeoNames. The error radius represents the center-to-corner distance of the bounding box.,Not Provided,Not Provided,51.2,10.45,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
202,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/CPR0000KA,2311C0006000000075,igsn:CPR0000KA,Not Provided,['Earth interior'],['Rock'],['Other solid object'],Not Provided,['Core'],Jie Zhang,,[],,Not Provided,navigation type:GPS,Not Provided,"['Liu Xiaochun,,Collector', 'Jie Zhang,,Sample Owner']",1999-01-10,Not Provided,Not Provided,Not Provided,75.03,-72.88,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
