,@id,igsn,@context,registrant.name,registrant.identifiers.id,registrant.identifiers.kind,description.log,description.material,description.collector,description.publisher.@id,description.publisher.url,description.publisher.name,description.publisher.@type,description.publisher.contactPoint.url,description.publisher.contactPoint.name,description.publisher.contactPoint.@type,description.publisher.contactPoint.email,description.publisher.contactPoint.contactType,description.igsnPrefix,description.sampleName,description.sampleType,description.geoLocation.geo,description.geoLocation.@type,description.contributors,description.collectorDetail,description.supplementMetadata.purpose,description.supplementMetadata.depthMax,description.supplementMetadata.depthMin,description.supplementMetadata.document,description.supplementMetadata.locality,description.supplementMetadata.province,description.supplementMetadata.sampleId,description.supplementMetadata.childIGSN,description.supplementMetadata.elevation,description.supplementMetadata.otherName,description.supplementMetadata.depthScale,description.supplementMetadata.elevationUnit,description.supplementMetadata.geologicalAge,description.supplementMetadata.sampleComment,description.supplementMetadata.currentArchive,description.supplementMetadata.geologicalUnit,description.supplementMetadata.navigationType,description.supplementMetadata.publicationUrl,description.supplementMetadata.originalArchive,description.supplementMetadata.externalSampleId,description.supplementMetadata.currentArchiveContact,description.collectionStartDate,description.collectionDatePrecision,description.parentIdentifier,description.supplementMetadata.siblingIGSN,description.supplementMetadata.platformType,description.supplementMetadata.cruiseFieldPrgrm,description.collectionMethod,description.supplementMetadata.size,description.supplementMetadata.sizeUnit,description.collectionMethodDescr,description.description,description.supplementMetadata.fieldName,description.supplementMetadata.primaryLocationType,description.supplementMetadata.primaryLocationName,description.supplementMetadata.country,description.supplementMetadata.localityDescription,description.supplementMetadata.locationDescription,description.supplementMetadata.county,description.supplementMetadata.zone,description.supplementMetadata.easting,description.supplementMetadata.northing,description.supplementMetadata.city,description.supplementMetadata.ageMax,description.supplementMetadata.ageMin,description.supplementMetadata.ageUnit,description.supplementMetadata.elevationEnd,description.supplementMetadata.verticalDatum,description.collectionEndDate,description.supplementMetadata.launchId,description.supplementMetadata.platformName,description.supplementMetadata.launchTypeName,description.supplementMetadata.launchPlatformName,description.supplementMetadata.platformDescr
549,https://data.geosamples.org/sample/igsn/IEACM00RF,IEACM00RF,https://raw.githubusercontent.com/IGSN/igsn-json/master/schema.igsn.org/json/registration/v0.1/context.jsonld,IEDA,https://www.geosamples.org,uri,"[{'type': 'registered', 'timestamp': '2017-11-06 02:29:39'}, {'type': 'published', 'timestamp': '2017-11-03 12:00:00'}, {'type': 'lastUpdated', 'timestamp': '2017-11-06 02:29:39'}]",Biology,,https://www.geosamples.org,https://www.geosamples.org,EarthChem,Organization,https://www.geosamples.org/contact/,Information Desk,ContactPoint,info@geosamples.org,Customer Service,IEACM,ORK-5,Individual Sample,"[{'@type': 'GeoCoordinates', 'latitude': '58.9678', 'longitude': '-3.2989'}]",Place,"[{'@type': 'Role', 'roleName': 'Sample Owner', 'contributor': [{'name': 'alan mackenzie', '@type': 'Person', 'givenName': 'alan', 'familyName': 'mackenzie'}]}, {'@type': 'Role', 'roleName': 'Sample Registrant', 'contributor': [{'name': 'alan mackenzie', '@type': 'Person', 'givenName': 'alan', 'familyName': 'mackenzie'}]}, {'@type': 'Role', 'roleName': 'Sample Archive Contact', 'contributor': [{'@type': 'Person'}]}]",,,,,[],,,4287395,[],,['3377'],,,,,British Geological Survey,,,[],,ORK-5,enquiries@bgs.ac.uk,,,,,,,,,,,plant. ,Plant,,,United Kingdom,,,,,,,,,,,,,,,,,,
550,https://data.geosamples.org/sample/igsn/NHB000MQW,NHB000MQW,https://raw.githubusercontent.com/IGSN/igsn-json/master/schema.igsn.org/json/registration/v0.1/context.jsonld,IEDA,https://www.geosamples.org,uri,"[{'type': 'registered', 'timestamp': '2015-05-02 11:11:18'}, {'type': 'published', 'timestamp': '2015-05-02 11:11:18'}, {'type': 'lastUpdated', 'timestamp': '2019-05-08 09:33:52'}]",Rhodochrosite>Mineral,,https://www.geosamples.org,https://www.geosamples.org,EarthChem,Organization,https://www.geosamples.org/contact/,Information Desk,ContactPoint,info@geosamples.org,Customer Service,NHB,NMNH 117337-00 (MIN),Individual Sample,"[{'@type': 'GeoCoordinates', 'latitude': '-38.4500', 'longitude': '-63.6000'}]",Place,"[{'@type': 'Role', 'roleName': 'Sample Owner', 'contributor': [{'name': 'Adam Mansur', '@type': 'Person', 'givenName': 'Adam', 'familyName': 'Mansur'}]}, {'@type': 'Role', 'roleName': 'Sample Registrant', 'contributor': [{'name': 'Adam Mansur', '@type': 'Person', 'givenName': 'Adam', 'familyName': 'Mansur'}]}, {'@type': 'Role', 'roleName': 'Sample Archive Contact', 'contributor': [{'@type': 'Person'}]}]",,,,,[],,,3747850,[],,[],,,,,"National Mineral Collection, Smithsonian Institution",,,"[{'url': 'http://grscicoll.org/cool/ipjg-ikz6', 'urlType': 'regular URL', 'description': 'Department of Mineral Sciences (Global Registry of Scientific Collections)'}, {'url': 'http://n2t.net/ark:/65665/3ad111a48-910e-4fb5-a963-9d86be999e0e', 'urlType': 'regular URL', 'description': 'Smithsonian collections record for NMNH 117337-00 (MIN)'}]",,NMNH 117337-00 (MIN),pohwatp@si.edu,,,,,,,,,,,,Rhodochrosite,,,Argentina,,Matched to the GeoNames record for Argentina (http://geonames.org/3865483) using the situate.py script. This was the most specific match possible based on information available in this record. Bounding box coordinates were rounded to 2 decimal places from the values given by GeoNames. The error radius represents the center-to-corner distance of the bounding box.,,,,,,,,,,,,,,,,
551,https://data.geosamples.org/sample/igsn/NHB00633Q,NHB00633Q,https://raw.githubusercontent.com/IGSN/igsn-json/master/schema.igsn.org/json/registration/v0.1/context.jsonld,IEDA,https://www.geosamples.org,uri,"[{'type': 'registered', 'timestamp': '2015-08-03 12:30:13'}, {'type': 'published', 'timestamp': '2015-08-03 12:30:13'}, {'type': 'lastUpdated', 'timestamp': '2019-11-04 02:13:37'}]",Sedimentary>Rock,,https://www.geosamples.org,https://www.geosamples.org,EarthChem,Organization,https://www.geosamples.org/contact/,Information Desk,ContactPoint,info@geosamples.org,Customer Service,NHB,NMNH 114622 (PET),Individual Sample,"[{'@type': 'GeoCoordinates', 'latitude': '39.5000', 'longitude': '-111.5500'}]",Place,"[{'@type': 'Role', 'roleName': 'Sample Owner', 'contributor': [{'name': 'Adam Mansur', '@type': 'Person', 'givenName': 'Adam', 'familyName': 'Mansur'}]}, {'@type': 'Role', 'roleName': 'Sample Registrant', 'contributor': [{'name': 'Adam Mansur', '@type': 'Person', 'givenName': 'Adam', 'familyName': 'Mansur'}]}, {'@type': 'Role', 'roleName': 'Sample Archive Contact', 'contributor': [{'@type': 'Person'}]}]",,,,,[],,Utah,4009710,[],,[],,,,,"National Rock & Ore Collection, Smithsonian Institution",,,"[{'url': 'http://grscicoll.org/cool/ipjg-ikz6', 'urlType': 'regular URL', 'description': 'Department of Mineral Sciences (Global Registry of Scientific Collections)'}, {'url': 'http://n2t.net/ark:/65665/3afca5682-c6a7-4485-b306-c213a2d8638d', 'urlType': 'regular URL', 'description': 'Smithsonian collections record for NMNH 114622 (PET)'}]",,NMNH 114622 (PET),halel@si.edu,,,,,,,,,,,,Limestone,,,United States,Braser Canyon Crawford Mt,"Matched to the GeoNames record for Utah, United States (http://geonames.org/5549030) based on state/province name and country using the situate.py script. This was the most specific match possible based on information available in this record. Bounding box coordinates were rounded to 2 decimal places from the values given by GeoNames. The error radius represents the center-to-corner distance of the bounding box.",,,,,,,,,,,,,,,,
552,https://data.geosamples.org/sample/igsn/ODP01BGHU,ODP01BGHU,https://raw.githubusercontent.com/IGSN/igsn-json/master/schema.igsn.org/json/registration/v0.1/context.jsonld,IEDA,https://www.geosamples.org,uri,"[{'type': 'registered', 'timestamp': '2006-08-10 12:00:00'}, {'type': 'published', 'timestamp': '2010-12-10 07:16:46'}, {'type': 'lastUpdated', 'timestamp': '2006-08-10 12:00:00'}]",,Curator,https://www.geosamples.org,https://www.geosamples.org,EarthChem,Organization,https://www.geosamples.org/contact/,Information Desk,ContactPoint,info@geosamples.org,Customer Service,ODP,SubSection 119-744A-4H-5-1C (0-25 cm.),Core Sub-Piece,"[{'@type': 'GeoCoordinates', 'latitude': '-61.5790', 'longitude': '80.5950'}]",Place,"[{'@type': 'Role', 'roleName': 'Sample Owner', 'contributor': [{'name': 'Curator Integrated Ocean Drilling Program (TAMU)', '@type': 'Person', 'givenName': 'Curator', 'familyName': 'Integrated Ocean Drilling Program (TAMU)'}]}, {'@type': 'Role', 'roleName': 'Sample Registrant', 'contributor': [{'name': 'Curator Integrated Ocean Drilling Program (TAMU)', '@type': 'Person', 'givenName': 'Curator', 'familyName': 'Integrated Ocean Drilling Program (TAMU)'}]}, {'@type': 'Role', 'roleName': 'Sample Archive Contact', 'contributor': [{'name': 'Curator', '@type': 'Person'}]}]","Texas A&M University, Integrated Ocean Drilling Program, College Station, TX, 77845, USA",,,,[],,,629055,[],-2307.3,[],,meters,,,Integrated Ocean Drilling Program (IODP),,,[],"Texas A&M University, Integrated Ocean Drilling Program, College Station, TX, 77845, USA",SubSection 119-744A-4H-5-1C (0-25 cm.),Curator,,,ODP01BGHR,"['ODP01BGHS', 'ODP01YGAW', 'ODP01BGHT']",Ship,ODP Leg 119,,,,,Core,,,,,,,,,,,,,,,,,,,,,,
553,https://data.geosamples.org/sample/igsn/ODP0184U3,ODP0184U3,https://raw.githubusercontent.com/IGSN/igsn-json/master/schema.igsn.org/json/registration/v0.1/context.jsonld,IEDA,https://www.geosamples.org,uri,"[{'type': 'registered', 'timestamp': '2006-08-10 12:00:00'}, {'type': 'published', 'timestamp': '2010-12-10 07:16:46'}, {'type': 'lastUpdated', 'timestamp': '2006-08-10 12:00:00'}]",,Curator,https://www.geosamples.org,https://www.geosamples.org,EarthChem,Organization,https://www.geosamples.org/contact/,Information Desk,ContactPoint,info@geosamples.org,Customer Service,ODP,Section 87-584*-76R-2,Core Section,"[{'@type': 'GeoCoordinates', 'latitude': '40.4667', 'longitude': '143.9517'}]",Place,"[{'@type': 'Role', 'roleName': 'Sample Owner', 'contributor': [{'name': 'Curator Integrated Ocean Drilling Program (TAMU)', '@type': 'Person', 'givenName': 'Curator', 'familyName': 'Integrated Ocean Drilling Program (TAMU)'}]}, {'@type': 'Role', 'roleName': 'Sample Registrant', 'contributor': [{'name': 'Curator Integrated Ocean Drilling Program (TAMU)', '@type': 'Person', 'givenName': 'Curator', 'familyName': 'Integrated Ocean Drilling Program (TAMU)'}]}, {'@type': 'Role', 'roleName': 'Sample Archive Contact', 'contributor': [{'name': 'Curator', '@type': 'Person'}]}]","Texas A&M University, Integrated Ocean Drilling Program, College Station, TX, 77845, USA",,,,[],,,473976,"['ODP0184U4', 'ODP0184U5', 'ODP0184U6']",-4078.0,[],,meters,,,Integrated Ocean Drilling Program (IODP),,,[],"Texas A&M University, Integrated Ocean Drilling Program, College Station, TX, 77845, USA",Section 87-584*-76R-2,Curator,,,ODP0106S2,"['ODP0184TZ', 'ODP0184U7', 'ODP0184UB']",Ship,DSDP Leg 87,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,https://data.geosamples.org/sample/igsn/ODP011SE5,ODP011SE5,https://raw.githubusercontent.com/IGSN/igsn-json/master/schema.igsn.org/json/registration/v0.1/context.jsonld,IEDA,https://www.geosamples.org,uri,"[{'type': 'registered', 'timestamp': '2006-08-10 12:00:00'}, {'type': 'published', 'timestamp': '2010-12-10 07:10:31'}, {'type': 'lastUpdated', 'timestamp': '2006-08-10 12:00:00'}]",,Curator,https://www.geosamples.org,https://www.geosamples.org,EarthChem,Organization,https://www.geosamples.org/contact/,Information Desk,ContactPoint,info@geosamples.org,Customer Service,ODP,SubSection 12-119*-35R-3-1C (0-150 cm.),Core Sub-Piece,"[{'@type': 'GeoCoordinates', 'latitude': '45.0317', 'longitude': '-7.9748'}]",Place,"[{'@type': 'Role', 'roleName': 'Sample Owner', 'contributor': [{'name': 'Curator Integrated Ocean Drilling Program (TAMU)', '@type': 'Person', 'givenName': 'Curator', 'familyName': 'Integrated Ocean Drilling Program (TAMU)'}]}, {'@type': 'Role', 'roleName': 'Sample Registrant', 'contributor': [{'name': 'Curator Integrated Ocean Drilling Program (TAMU)', '@type': 'Person', 'givenName': 'Curator', 'familyName': 'Integrated Ocean Drilling Program (TAMU)'}]}, {'@type': 'Role', 'roleName': 'Sample Archive Contact', 'contributor': [{'name': 'Curator', '@type': 'Person'}]}]","Texas A&M University, Integrated Ocean Drilling Program, College Station, TX, 77845, USA",,,,[],,,177914,[],-4447.0,[],,meters,,,Integrated Ocean Drilling Program (IODP),,,[],"Texas A&M University, Integrated Ocean Drilling Program, College Station, TX, 77845, USA",SubSection 12-119*-35R-3-1C (0-150 cm.),Curator,,,ODP011SE2,"['ODP011SE3', 'ODP011SE4']",Ship,DSDP Leg 12,,,,,Core,,,,,,,,,,,,,,,,,,,,,,
555,https://data.geosamples.org/sample/igsn/NHB002G4F,NHB002G4F,https://raw.githubusercontent.com/IGSN/igsn-json/master/schema.igsn.org/json/registration/v0.1/context.jsonld,IEDA,https://www.geosamples.org,uri,"[{'type': 'registered', 'timestamp': '2015-05-27 10:37:23'}, {'type': 'published', 'timestamp': '2015-05-27 10:37:23'}, {'type': 'lastUpdated', 'timestamp': '2019-11-01 04:52:32'}]",Alunogen>Mineral,,https://www.geosamples.org,https://www.geosamples.org,EarthChem,Organization,https://www.geosamples.org/contact/,Information Desk,ContactPoint,info@geosamples.org,Customer Service,NHB,NMNH C5515-02 (MIN),Individual Sample,"[{'@type': 'GeoCoordinates', 'latitude': '-27.4919', 'longitude': '-70.2564'}]",Place,"[{'@type': 'Role', 'roleName': 'Sample Owner', 'contributor': [{'name': 'Adam Mansur', '@type': 'Person', 'givenName': 'Adam', 'familyName': 'Mansur'}]}, {'@type': 'Role', 'roleName': 'Sample Registrant', 'contributor': [{'name': 'Adam Mansur', '@type': 'Person', 'givenName': 'Adam', 'familyName': 'Mansur'}]}, {'@type': 'Role', 'roleName': 'Sample Archive Contact', 'contributor': [{'@type': 'Person'}]}]",,,,,[],,Atacama,3834653,[],,[],,,,,"National Mineral Collection, Smithsonian Institution",,,"[{'url': 'http://grscicoll.org/cool/ipjg-ikz6', 'urlType': 'regular URL', 'description': 'Department of Mineral Sciences (Global Registry of Scientific Collections)'}, {'url': 'http://n2t.net/ark:/65665/35f232ad1-a9c8-4913-a79f-3327e4a360e8', 'urlType': 'regular URL', 'description': 'Smithsonian collections record for NMNH C5515-02 (MIN)'}]",,NMNH C5515-02 (MIN),pohwatp@si.edu,,,NHB002G4D,"['NHB002G4E', 'NHB002G4G']",,,,,,,,Alunogen,Mine,Alcaparrosa Mine,Chile,"Copiapo, Tierra Amarilla","Coordinates for Alcaparrosa Mine (Deposit ID: 10206814) are from the USGS Mineral Resources Data System dataset (downloaded 2015-08-13). Record matched uniquely on the old name of a mine in the same country and state when mine names were standardized to end with ""mine.""",,,,,,,,,,,,,,,,
556,https://data.geosamples.org/sample/igsn/ODP013I68,ODP013I68,https://raw.githubusercontent.com/IGSN/igsn-json/master/schema.igsn.org/json/registration/v0.1/context.jsonld,IEDA,https://www.geosamples.org,uri,"[{'type': 'registered', 'timestamp': '2006-08-10 12:00:00'}, {'type': 'published', 'timestamp': '2010-12-10 07:10:31'}, {'type': 'lastUpdated', 'timestamp': '2006-08-10 12:00:00'}]",,Curator,https://www.geosamples.org,https://www.geosamples.org,EarthChem,Organization,https://www.geosamples.org/contact/,Information Desk,ContactPoint,info@geosamples.org,Customer Service,ODP,Section 31-298*-15R-5,Core Section,"[{'@type': 'GeoCoordinates', 'latitude': '31.7155', 'longitude': '133.6037'}]",Place,"[{'@type': 'Role', 'roleName': 'Sample Owner', 'contributor': [{'name': 'Curator Integrated Ocean Drilling Program (TAMU)', '@type': 'Person', 'givenName': 'Curator', 'familyName': 'Integrated Ocean Drilling Program (TAMU)'}]}, {'@type': 'Role', 'roleName': 'Sample Registrant', 'contributor': [{'name': 'Curator Integrated Ocean Drilling Program (TAMU)', '@type': 'Person', 'givenName': 'Curator', 'familyName': 'Integrated Ocean Drilling Program (TAMU)'}]}, {'@type': 'Role', 'roleName': 'Sample Archive Contact', 'contributor': [{'name': 'Curator', '@type': 'Person'}]}]","Texas A&M University, Integrated Ocean Drilling Program, College Station, TX, 77845, USA",,,,[],,,257981,"['ODP013I69', 'ODP013I6A', 'ODP013I6B']",-4628.0,[],,meters,,,Integrated Ocean Drilling Program (IODP),,,[],"Texas A&M University, Integrated Ocean Drilling Program, College Station, TX, 77845, USA",Section 31-298*-15R-5,Curator,,,ODP006463,"['ODP013I60', 'ODP013I5O', 'ODP013I5S', 'ODP013I5W', 'ODP013I64', 'ODP013I6G', 'ODP013I6C']",Ship,DSDP Leg 31,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,https://data.geosamples.org/sample/igsn/ODP015LI9,ODP015LI9,https://raw.githubusercontent.com/IGSN/igsn-json/master/schema.igsn.org/json/registration/v0.1/context.jsonld,IEDA,https://www.geosamples.org,uri,"[{'type': 'registered', 'timestamp': '2006-08-10 12:00:00'}, {'type': 'published', 'timestamp': '2010-12-10 07:10:31'}, {'type': 'lastUpdated', 'timestamp': '2006-08-10 12:00:00'}]",,Curator,https://www.geosamples.org,https://www.geosamples.org,EarthChem,Organization,https://www.geosamples.org/contact/,Information Desk,ContactPoint,info@geosamples.org,Customer Service,ODP,Section 59-448A-64R-2,Core Section,"[{'@type': 'GeoCoordinates', 'latitude': '16.3410', 'longitude': '134.8742'}]",Place,"[{'@type': 'Role', 'roleName': 'Sample Owner', 'contributor': [{'name': 'Curator Integrated Ocean Drilling Program (TAMU)', '@type': 'Person', 'givenName': 'Curator', 'familyName': 'Integrated Ocean Drilling Program (TAMU)'}]}, {'@type': 'Role', 'roleName': 'Sample Registrant', 'contributor': [{'name': 'Curator Integrated Ocean Drilling Program (TAMU)', '@type': 'Person', 'givenName': 'Curator', 'familyName': 'Integrated Ocean Drilling Program (TAMU)'}]}, {'@type': 'Role', 'roleName': 'Sample Archive Contact', 'contributor': [{'name': 'Curator', '@type': 'Person'}]}]","Texas A&M University, Integrated Ocean Drilling Program, College Station, TX, 77845, USA",,,,[],,,355614,"['ODP015LIA', 'ODP015LIB', 'ODP015LIC']",-3483.0,[],,meters,,,Integrated Ocean Drilling Program (IODP),,,[],"Texas A&M University, Integrated Ocean Drilling Program, College Station, TX, 77845, USA",Section 59-448A-64R-2,Curator,,,ODP0101IF,"['ODP015LI5', 'ODP015LID', 'ODP015LIH', 'ODP015LIL']",Ship,DSDP Leg 59,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,https://data.geosamples.org/sample/igsn/IEDUT101G,IEDUT101G,https://raw.githubusercontent.com/IGSN/igsn-json/master/schema.igsn.org/json/registration/v0.1/context.jsonld,IEDA,https://www.geosamples.org,uri,"[{'type': 'registered', 'timestamp': '2015-01-30 12:16:21'}, {'type': 'published', 'timestamp': '2015-01-29 12:00:00'}, {'type': 'lastUpdated', 'timestamp': '2017-09-03 01:37:48'}]",Macrobiology>Coral>Biology,Andrea Dutton,https://www.geosamples.org,https://www.geosamples.org,EarthChem,Organization,https://www.geosamples.org/contact/,Information Desk,ContactPoint,info@geosamples.org,Customer Service,IEDUT,SY-66a,Individual Sample>Mechanical Fraction,"[{'@type': 'GeoCoordinates', 'latitude': '-4.2845', 'longitude': '55.7311'}]",Place,"[{'@type': 'Role', 'roleName': 'Sample Owner', 'contributor': [{'name': 'Andrea Dutton', '@type': 'Person', 'givenName': 'Andrea', 'familyName': 'Dutton'}]}, {'@type': 'Role', 'roleName': 'Sample Registrant', 'contributor': [{'name': 'Peter Chutcharavan', '@type': 'Person', 'givenName': 'Peter', 'familyName': 'Chutcharavan'}]}, {'@type': 'Role', 'roleName': 'Sample Archive Contact', 'contributor': [{'name': 'adutton@ufl.edu', '@type': 'Person'}]}]",University of Florida Department of Geological Sciences; adutton@ufl.edu,Paleo-Sea Level; U-Th dating.,,,[],Curiesuse Island,Curieuse Island,3696101,[],5.8,[],,meters,MIS 5.5; Quaternary,"Reference: Dutton, A., Webster, J.M., Zwartz, D., Lambeck, K., and Wohlfarth, B., 2015, Tropical tales of polar ice: evidence of Last Interglacial polar ice sheet retreat recorded by fossil reefs of the granitic Seychelles islands: Quaternary Science Reviews, v. 107, p. 182-196.",Destroyed,,,[],University of Florida Department of Geological Sciences,SY-66a,,2009-08,month,IEDUT101F,"['IEDUT101I', 'IEDUT101H']",,Dutton Seychelles 2009,Manual,0.2,mg,Sampled from parent with hand-drill.,Fossil coral material cut from SY-66 for U-Th dating. See also metadata for: SY-66.,Stylophora,Reef,,Seychelles,North end of old turtle pond wall,"Site 19A. Elevation is height from top of coral to mean low water springs, +/- 0.2 m. Coordinates estimated from Google Earth.",,,,,,,,,,,,,,,,
559,https://data.geosamples.org/sample/igsn/ODP01CQAK,ODP01CQAK,https://raw.githubusercontent.com/IGSN/igsn-json/master/schema.igsn.org/json/registration/v0.1/context.jsonld,IEDA,https://www.geosamples.org,uri,"[{'type': 'registered', 'timestamp': '2006-08-10 12:00:00'}, {'type': 'published', 'timestamp': '2010-12-10 07:22:41'}, {'type': 'lastUpdated', 'timestamp': '2006-08-10 12:00:00'}]",,Curator,https://www.geosamples.org,https://www.geosamples.org,EarthChem,Organization,https://www.geosamples.org/contact/,Information Desk,ContactPoint,info@geosamples.org,Customer Service,ODP,Section Half 129-800A-4R-3-A,Core Section Half,"[{'@type': 'GeoCoordinates', 'latitude': '21.9230', 'longitude': '152.3229'}]",Place,"[{'@type': 'Role', 'roleName': 'Sample Owner', 'contributor': [{'name': 'Curator Integrated Ocean Drilling Program (TAMU)', '@type': 'Person', 'givenName': 'Curator', 'familyName': 'Integrated Ocean Drilling Program (TAMU)'}]}, {'@type': 'Role', 'roleName': 'Sample Registrant', 'contributor': [{'name': 'Curator Integrated Ocean Drilling Program (TAMU)', '@type': 'Person', 'givenName': 'Curator', 'familyName': 'Integrated Ocean Drilling Program (TAMU)'}]}, {'@type': 'Role', 'roleName': 'Sample Archive Contact', 'contributor': [{'name': 'Curator', '@type': 'Person'}]}]","Texas A&M University, Integrated Ocean Drilling Program, College Station, TX, 77845, USA",,,,[],,,688409,[],-5686.0,[],,meters,,,Integrated Ocean Drilling Program (IODP),,,[],"Texas A&M University, Integrated Ocean Drilling Program, College Station, TX, 77845, USA",Section Half 129-800A-4R-3-A,Curator,,,ODP01CQAJ,"['ODP02272G', 'ODP022729', 'ODP022726', 'ODP02272I', 'ODP02272H', 'ODP02272A', 'ODP02272B', 'ODP02272C', 'ODP02272D', 'ODP02272E', 'ODP02272F', 'ODP01CQAL', 'ODP01CQAM', 'ODP022727', 'ODP022728']",Ship,ODP Leg 129,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,https://data.geosamples.org/sample/igsn/NHB0053QH,NHB0053QH,https://raw.githubusercontent.com/IGSN/igsn-json/master/schema.igsn.org/json/registration/v0.1/context.jsonld,IEDA,https://www.geosamples.org,uri,"[{'type': 'registered', 'timestamp': '2015-07-29 06:20:57'}, {'type': 'published', 'timestamp': '2015-07-29 06:20:57'}, {'type': 'lastUpdated', 'timestamp': '2019-11-04 01:45:39'}]",Igneous>Rock,,https://www.geosamples.org,https://www.geosamples.org,EarthChem,Organization,https://www.geosamples.org/contact/,Information Desk,ContactPoint,info@geosamples.org,Customer Service,NHB,NMNH 101267 (PET),Individual Sample,"[{'@type': 'GeoCoordinates', 'latitude': '-16.6300', 'longitude': '-151.5000'}]",Place,"[{'@type': 'Role', 'roleName': 'Sample Owner', 'contributor': [{'name': 'Adam Mansur', '@type': 'Person', 'givenName': 'Adam', 'familyName': 'Mansur'}]}, {'@type': 'Role', 'roleName': 'Sample Registrant', 'contributor': [{'name': 'Adam Mansur', '@type': 'Person', 'givenName': 'Adam', 'familyName': 'Mansur'}]}, {'@type': 'Role', 'roleName': 'Sample Archive Contact', 'contributor': [{'@type': 'Person'}]}]",,,,,[],,French Polynesia,3963588,[],,['840'],,,,,"National Rock & Ore Collection, Smithsonian Institution",,,"[{'url': 'http://grscicoll.org/cool/ipjg-ikz6', 'urlType': 'regular URL', 'description': 'Department of Mineral Sciences (Global Registry of Scientific Collections)'}, {'url': 'http://n2t.net/ark:/65665/37ea501af-d50e-4628-8b5e-bca1140db78b', 'urlType': 'regular URL', 'description': 'Smithsonian collections record for NMNH 101267 (PET)'}]",,NMNH 101267 (PET),halel@si.edu,,,,,,,,,,,,Volcanic rock,Island,Tahaa Island,French Polynesia,Ne Tahaa,"Matched to the GeoNames record for Tahaa, French Polynesia (http://geonames.org/4033661) based on island name and country using the situate.py script. Another place name mentioned in the EMu record (Ne Tahaa) could not be matched and was ignored when determining the coordinates given here. Point coordinates were rounded to 2 decimal places from the values given by GeoNames. An arbitrary error radius of 100 km was assigned to all island records matched using the script.",,,,,,,,,,,,,,,,
561,https://data.geosamples.org/sample/igsn/NEON01KHK,NEON01KHK,https://raw.githubusercontent.com/IGSN/igsn-json/master/schema.igsn.org/json/registration/v0.1/context.jsonld,IEDA,https://www.geosamples.org,uri,"[{'type': 'registered', 'timestamp': '2020-03-14 11:44:17'}, {'type': 'published', 'timestamp': '2020-03-14 11:44:17'}, {'type': 'lastUpdated', 'timestamp': '2020-03-14 11:44:17'}]",Macrobiology>Biology,,https://www.geosamples.org,https://www.geosamples.org,EarthChem,Organization,https://www.geosamples.org/contact/,Information Desk,ContactPoint,info@geosamples.org,Customer Service,NEO,NIWO_001-O-36-33-20180618-GA2 [ 251706 ],Individual Sample>Specimen,"[{'@type': 'GeoCoordinates', 'latitude': '40.0423', 'longitude': '-105.5590'}]",Place,"[{'@type': 'Role', 'roleName': 'Sample Owner', 'contributor': [{'name': 'Edward Gilbert', '@type': 'Person', 'givenName': 'Edward', 'familyName': 'Gilbert'}]}, {'@type': 'Role', 'roleName': 'Sample Registrant', 'contributor': [{'name': 'Edward Gilbert', '@type': 'Person', 'givenName': 'Edward', 'familyName': 'Gilbert'}]}, {'@type': 'Role', 'roleName': 'Sample Archive Contact', 'contributor': [{'@type': 'Person'}]}]",,,,,[],,Colorado,4477984,[],3213.0,[],,meters,,,Soil Microbe Collection (Bulk Subsamples) (NEONSOMC-BS),,,"[{'url': 'https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=251706', 'urlType': 'regular URL', 'description': 'Source Reference URL'}]",,NIWO_001-O-36-33-20180618-GA2 [ 251706 ],NEON Biorepository (biorepo@asu.edu),2018-06-18,day,,,,,Manual,,,PreservedSpecimen,Interchangeable soil subsample 2 for microbial sequencing analyses,,,,United States,,,Boulder,,,,,,,,,,,,,,,
